question,class1,class2,wh,headWord,synomums1,synomums2,synomums3,AllCaps,AllLowerCase,AllDigits,AllLetters,others,Location,Person,Organization,Money,Percent,Date,Time,DURATION,MISC,NUMBER,SET,ORDINAL,db
Where can I find a map for Hiking the Lofoten north to south ?,TTD,TTDSPO,where,I,none,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q island populatedPlace wgs place place location archipelago district island land location object physicalEntity region yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatArchipelagoes wikicatArchipelagoesOfNorway wikicatArchipelagoesOfTheAtlanticOcean wikicatArchipelagoesOfTheNorwegianSea wikicatDistrictsOfNordland wikicatIslandsOfNorway
What are the hotels best for a honeymoon?,ACM,ACMHOT,what,hotel,hotel,none,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What to do in Oslo in mid January?,TTD,TTDOTH,what,do,make,do,none,true,true,false,false,flase,1,0,0,0,0,2,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict area capital center city county district geographicPoint geographicalArea location municipality object physicalEntity point port region region seat section site subdivision tract urbanArea vicinity yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCapitalsInEurope wikicatCitiesAndTownsInNorway wikicatCountiesOfNorway wikicatMunicipalitiesOfNorway wikicatNUTS wikicatNeighbourhoodsOfOslo wikicatPopulatedCoastalPlacesInNorway wikicatPopulatedPlacesEstablishedInThe wikicatPortCities wikicatPortCitiesAndTownsInNorway wikicatPortCitiesAndTownsOfTheNorthSea wikicatPortsAndHarbours wikicatSkiAreasAndResortsInNorway wikicatSubdivisionsOfNorway wikicatVikingAgePopulatedPlaces
What are the bar or restaurant recommendations for cheap?,FOD,FODBAK,what,recommendation,recommendation,none,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What are the cheap accommodation recommendations in Rome?,ACM,ACMOTH,what,Rome,Rome,Roma,Eternal_City,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict area artifact capital center city commune depository district facility geographicalArea location municipality museum object physicalEntity region seat site town tract urbanArea whole yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatAncientCities wikicatArchaeologicalSitesInItaly wikicatCapitalsInEurope wikicatCitiesAndTownsInItaly wikicatCitiesAndTownsInLazio wikicatCitiesWithMillionsOfInhabitants wikicatCommunesOfTheProvinceOfRome wikicatHolyCities wikicatMuseumsInRome wikicatNewTestamentPlaces wikicatPopulatedPlacesEstablishedInThe wikicatRomanTownsAndCities wikicatWorldHeritageSitesInItaly
What are the ferry services that goes to Cinque Terre?,TRS,TRSCRS,what,service,service,none,none,true,true,false,false,flase,0,2,0,0,0,0,0,0,0,0,0,0,
What are the Best Wineries To Visit?,FOD,FODBRE,what,winery,winery,wine_maker,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What are the cheap places to eat in Venice?,FOD,FODBAK,what,place,topographic_point,place,spot,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict archipelago area capital center city commune district geographicPoint geographicalArea island land location municipality object physicalEntity point port region seat site topographicPoint tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity zone wikicatArchipelagoesOfTheMediterraneanSea wikicatCapitalsOfFormerNations wikicatCar wikicatCitiesAndTownsInItaly wikicatCitiesAndTownsInVeneto wikicatCoastalCitiesAndTownsInItaly wikicatCommunesOfTheProvinceOfVenice wikicatIslandsOfTheVenetianLagoon wikicatMediterraneanPortCitiesAndTownsInItaly wikicatPortCities wikicatPortCitiesAndTownsInItaly wikicatPortCitiesAndTownsOfTheAdriaticSea wikicatPortCitiesOfTheMediterraneanSea wikicatPortsAndHarbours wikicatWorldHeritageSitesInEurope wikicatWorldHeritageSitesInItaly
What is a good Civil Ceremony Venue for a wedding near lake Como?,TGU,TGUOTH,what,Venue,venue,locale,locus,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Who is a good photographer for a wedding near lake Como?,TGU,TGUPLN,who,photographer,photographer,lensman,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What is a Small ship cruise from Sardinia?,TRS,TRSCRS,what,cruise,cruise,sail,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q administrativeRegion populatedPlace region wgs administrativeArea place place location jurisdiction populatedPlace location administrativeDistrict country district geographicalArea island land location object physicalEntity point region region subdivision topographicPoint tract yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity zone wikicatAutonomousCountrySubdivisions wikicatAutonomousRegionsOfItaly wikicatBlueZones wikicatFormerCountriesInEurope wikicatIslandsOfItaly wikicatIslandsOfSardinia wikicatMediterraneanIslands wikicatNUTS wikicatRegionsOfItaly wikicatRomanceCountriesAndTerritories wikicatWineRegionsOfItaly
What are the places to spend the honeymoon in Italy?,ACM,ACMOTH,what,place,topographic_point,place,spot,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q country populatedPlace wgs country place place location country populatedPlace location administrativeDistrict country district location object physicalEntity region yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatAfricanCountries wikicatCountries wikicatCountriesInEurope wikicatItalian wikicatMemberStatesOfNATO wikicatMemberStatesOfTheCouncilOfEurope wikicatMemberStatesOfTheEuropeanUnion wikicatMemberStatesOfTheUnionForTheMediterranean wikicatMemberStatesOfTheUnitedNations wikicatRomanceCountriesAndTerritories wikicatStatesAndTerritoriesEstablishedIn
Where can I rent a quality road bike in the Tuscany area?,TRS,TRSRNT,where,area,area,country,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q administrativeRegion populatedPlace region administrativeArea place place location jurisdiction populatedPlace location administrativeDistrict district location object physicalEntity region region yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatNUTS wikicatRegionsOfItaly wikicatWineRegionsOfItaly
Where can I find  2 bedroom apartment in Verona town?,ACM,ACMAPA,where,town,town,none,none,true,true,true,true,flase,1,0,0,0,0,0,0,0,0,1,0,0,   dUL q timePeriod year   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict city commune district geographicalArea location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesAndTownsInItaly wikicatCitiesAndTownsInVeneto wikicatCommunesOfTheProvinceOfVerona wikicatWorldHeritageSitesInEurope wikicatWorldHeritageSitesInItaly
What are the  attractions around Vatican?,TTD,TTDSIG,what,attraction,attraction,attractive_force,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,
When will Fashion week 2017 held in Milan?,ENT,ENTFES,when,week,week,hebdomad,none,true,true,true,true,flase,1,0,0,0,0,2,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict city commune district geographicalArea location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesAndTownsInItaly wikicatCitiesAndTownsInLombardy wikicatCitiesInEurope wikicatCommunesOfTheProvinceOfMilan wikicatPopulatedPlacesEstablishedInThe wikicatWorldHeritageSitesInItaly
"How to get to Hotel Delle Rose (Via Elia Millosevich, 46) from Marco Polo airport?",TRS,TRSROU,how,get,get,acquire,none,true,true,true,true,flase,0,6,0,0,0,0,0,0,0,1,0,0,   dUL q timePeriod year
Where can I find a tour guide for Pompeii?,TGU,TGUTOP,where,Pompeii,Pompeii,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   place administrativeDistrict artifact city depository district facility geographicalArea location municipality museum object park physicalEntity region site town tract urbanArea whole yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatAncientCities wikicatArchaeologicalMuseumsInItaly wikicatArchaeologicalParks wikicatArchaeologicalSitesInItaly wikicatDestroyedCities wikicatFormerPopulatedPlacesInItaly wikicatMuseumsInCampania wikicatMuseumsOfAncientRome wikicatNationalMuseumsOfItaly wikicatPopulatedPlacesEstablishedInThe wikicatRomanSitesOfCampania wikicatRomanTownsAndCities wikicatRomanTownsAndCitiesInItaly wikicatWorldHeritageSitesInEurope wikicatWorldHeritageSitesInItaly
What are the Restaurants in Bolgheri serving pappardelle con sugo di cinghiale and Tuscan steak?,FOD,FODBAK,what,Restaurants,none,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0, wgs administrativeDistrict commune district location object physicalEntity region region yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCommunesOfTheProvinceOfLivorno wikicatWineRegionsOfItaly
What are the local eateries in Pozzallo and near the town?,FOD,FODAUT,what,eaterie,none,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location administrativeDistrict city district geographicalArea location municipality object physicalEntity region urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesAndTownsInItaly wikicatCitiesAndTownsInSicily wikicatMunicipalitiesOfTheProvinceOfRagusa
What are the drinks to try that are non-alcoholic in Venice?,FOD,FODFCA,what,drink,drink,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict archipelago area capital center city commune district geographicPoint geographicalArea island land location municipality object physicalEntity point port region seat site topographicPoint tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity zone wikicatArchipelagoesOfTheMediterraneanSea wikicatCapitalsOfFormerNations wikicatCar wikicatCitiesAndTownsInItaly wikicatCitiesAndTownsInVeneto wikicatCoastalCitiesAndTownsInItaly wikicatCommunesOfTheProvinceOfVenice wikicatIslandsOfTheVenetianLagoon wikicatMediterraneanPortCitiesAndTownsInItaly wikicatPortCities wikicatPortCitiesAndTownsInItaly wikicatPortCitiesAndTownsOfTheAdriaticSea wikicatPortCitiesOfTheMediterraneanSea wikicatPortsAndHarbours wikicatWorldHeritageSitesInEurope wikicatWorldHeritageSitesInItaly
Is there any way to pre purchase any type of all day ticket to get into the Vatican and the basilica?,TRS,TRSAIR,other,ticket,ticket,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,1,0,0,0,0,
What is a good opera theatre in Malcesine?,ENT,ENTSHW,what,theatre,theater,theatre,house,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location administrativeDistrict city commune district geographicalArea location municipality object physicalEntity region urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesAndTownsInVeneto wikicatCommunesOfTheProvinceOfVerona
What are the things to do in Costa Smeralda?,TTD,TTDOTH,what,thing,thing,none,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
What's the best way to get from Malpensa airport to my hotel in Milan which is close to Villa Argonne?,TRS,TRSROU,what,way,manner,mode,style,true,true,false,false,flase,2,0,2,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict city commune district geographicalArea location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesAndTownsInItaly wikicatCitiesAndTownsInLombardy wikicatCitiesInEurope wikicatCommunesOfTheProvinceOfMilan wikicatPopulatedPlacesEstablishedInThe wikicatWorldHeritageSitesInItaly
Are there any winery tours of the Chianti region that originate from the Val d'Orcia?,TGU,TGUTOP,other,region,region,part,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0, abstraction agent alcohol beverage causalAgent drug drugOfAbuse fluid food languageUnit liquid matter name part physicalEntity relation substance substance tradeName wine wikicatItalianWines wikicatWineBrands
What are the recommendations for New Year's Eve festivities in Rome?,ENT,ENTFES,what,festivity,celebration,festivity,none,true,true,false,false,flase,1,0,0,0,0,4,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict area artifact capital center city commune depository district facility geographicalArea location municipality museum object physicalEntity region seat site town tract urbanArea whole yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatAncientCities wikicatArchaeologicalSitesInItaly wikicatCapitalsInEurope wikicatCitiesAndTownsInItaly wikicatCitiesAndTownsInLazio wikicatCitiesWithMillionsOfInhabitants wikicatCommunesOfTheProvinceOfRome wikicatHolyCities wikicatMuseumsInRome wikicatNewTestamentPlaces wikicatPopulatedPlacesEstablishedInThe wikicatRomanTownsAndCities wikicatWorldHeritageSitesInItaly
What places does the MyFE Tourist Card permit admission?,TGU,TGUOTH,what,Card,card,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,3,0,0,0,
What are the family friendly restaurants?,FOD,FODBAK,what,family,family,household,house,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Where can I find an apartment with pool or terrace in Madrid?,ACM,ACMAPA,where,pool,pool,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict area artifact capital center city correctionalInstitution district establishment geographicalArea institution location municipality object penalInstitution physicalEntity prison region seat site state structure town tract urbanArea whole yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCapitals wikicatCapitalsInEurope wikicatCitiesWithMillionsOfInhabitants wikicatDefunctPrisonsInSpain wikicatMunicipalitiesInTheCommunityOfMadrid wikicatPopulatedPlacesEstablishedInThe wikicatPopulatedPlacesInTheCommunityOfMadrid wikicatProvincesOfSpain wikicatUniversityTowns wikicatWorldHeritageSitesInSpain
Where to buy a prepaid SIM card for using internet ?,TGU,TGUTEL,where,card,card,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Is there any restaurants serving English type food for evening meals?,FOD,FODBAK,other,restaurant,restaurant,eating_house,eating_place,true,true,false,false,flase,0,0,0,0,0,0,1,0,1,0,0,0,
What are the bars showing football in Ciutadella?,FOD,FODBAR,what,bar,barroom,bar,saloon,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,
What are the reviews on Dino Park Waterpark?,TTD,TTDSIG,what,review,reappraisal,revaluation,review,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,
Are there any good irish bars with live music ?,ENT,ENTMUS,other,music,music,none,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What is the best Italian restaurant in Playa Blanca?,FOD,FODBAK,what,restaurant,restaurant,eating_house,eating_place,true,true,false,false,flase,2,0,0,0,0,0,0,0,1,0,0,0,
What are the vineyards close to Girona city?,FOD,FODBRE,what,close,near,nigh,close,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace town village location administrativeDistrict district geographicalArea location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatMunicipalitiesInCatalonia wikicatMunicipalitiesInTheProvinceOfGirona wikicatPopulatedPlacesInTheProvinceOfGirona
When will the Salamanca Summer Camp for Children commence?,ENT,ENTFES,when,will,,,,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,
When will the Palma Marathon held?,ENT,ENTSPO,when,Palma,none,none,none,true,true,false,false,flase,0,0,2,0,0,0,0,0,0,0,0,0,
Where can I see a flamenco show?,ENT,ENTSHW,where,I,none,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What is the best cruise service for travel to Mahon?,TRS,TRSCRS,what,service,service,none,none,true,true,false,false,flase,0,1,0,0,0,0,0,0,0,0,0,0,
What is the toll for Soller Tunnel?,TGU,TGUATT,what,toll,toll,none,none,true,true,false,false,flase,0,2,0,0,0,0,0,0,0,0,0,0,
What are the most famous honeymoon destinations in Switzerland?,ACM,ACMOTH,what,destination,finish,destination,goal,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q country populatedPlace wgs country place place location country populatedPlace location administrativeDistrict country district location object physicalEntity region yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCountries wikicatCountriesInEurope wikicatFederalCountries wikicatFrench wikicatGerman wikicatItalian wikicatLandlockedCountries wikicatMemberStatesOfLaFrancophonie wikicatMemberStatesOfTheUnitedNations wikicatStatesAndTerritoriesEstablishedIn
Which trails are best to hike?,TTD,TTDSPO,which,trail,drag,trail,get_behind,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What are the reviews on Lynott tours?,TGU,TGUTOP,what,review,reappraisal,revaluation,review,true,true,false,false,flase,0,1,0,0,0,0,0,0,0,0,0,0,
What are the recommended accommodations in Dublin for a family?,ACM,ACMOTH,what,accommodation,adjustment,accommodation,fitting,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location populatedPlace village location administrativeDistrict area capital center city countyTown district geographicPoint geographicalArea location municipality object physicalEntity point port region seat site town tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCapitalsInEurope wikicatCitiesInTheRepublicOfIreland wikicatCountyTownsInTheRepublicOfIreland wikicatPopulatedCoastalPlacesInTheRepublicOfIreland wikicatPopulatedPlacesEstablishedInThe wikicatPortCities wikicatPortCitiesAndTownsOfTheIrishSea wikicatStaplePorts wikicatTownsAndVillagesInCountyDublin wikicatTownsInIreland wikicatUniversityTowns wikicatUniversityTownsInIreland wikicatVikingAgePopulatedPlaces
What is a good travel insurance company that offers gadget travel insurance?,TGU,TGUVIS,what,company,company,none,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What are the famous restaurants in Dublin for steak?,FOD,FODBAK,what,restaurant,restaurant,eating_house,eating_place,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location populatedPlace village location administrativeDistrict area capital center city countyTown district geographicPoint geographicalArea location municipality object physicalEntity point port region seat site town tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCapitalsInEurope wikicatCitiesInTheRepublicOfIreland wikicatCountyTownsInTheRepublicOfIreland wikicatPopulatedCoastalPlacesInTheRepublicOfIreland wikicatPopulatedPlacesEstablishedInThe wikicatPortCities wikicatPortCitiesAndTownsOfTheIrishSea wikicatStaplePorts wikicatTownsAndVillagesInCountyDublin wikicatTownsInIreland wikicatUniversityTowns wikicatUniversityTownsInIreland wikicatVikingAgePopulatedPlaces
What are the suggestions on Dinner in Copenhagen on New Year's Eve?,FOD,FODOTH,what,Dinner,dinner,none,none,true,true,false,false,flase,1,0,0,0,0,4,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict area capital center city district geographicalArea location municipality object physicalEntity region seat seat site space tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCapitalsInEurope wikicatCitiesAndTownsInCapitalRegionOfDenmark wikicatCitiesInEurope wikicatMunicipalSeatsInCapitalRegionOfDenmark wikicatMunicipalSeatsOfDenmark wikicatPopulatedPlacesEstablishedInThe wikicatPortCities wikicatPortCitiesAndTownsInDenmark wikicatPortCitiesAndTownsOfTheBalticSea
How can I buy Tivoli Gardens entrance ticket on NYE online?,TTD,TTDSIG,how,NYE,none,none,none,true,true,false,false,flase,2,0,1,0,0,0,0,0,0,0,0,0,
What are the buffet restaurants open on NYE ?,FOD,FODBAK,what,open,open,unfastened,none,true,true,false,false,flase,0,1,0,0,0,0,0,0,0,0,0,0,
Where can I buy good vodka for cheap?,FOD,FODBRE,where,I,none,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
what is the distance from the cruise port to the international airport in Copenhagen?,TRS,TRSROU,what,distance,distance,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict area capital center city district geographicalArea location municipality object physicalEntity region seat seat site space tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCapitalsInEurope wikicatCitiesAndTownsInCapitalRegionOfDenmark wikicatCitiesInEurope wikicatMunicipalSeatsInCapitalRegionOfDenmark wikicatMunicipalSeatsOfDenmark wikicatPopulatedPlacesEstablishedInThe wikicatPortCities wikicatPortCitiesAndTownsInDenmark wikicatPortCitiesAndTownsOfTheBalticSea
What to wear in December in CPH?,TGU,TGUATT,what,wear,wear,have_on,none,true,true,false,false,flase,0,0,0,0,0,1,0,0,0,0,0,0,   abstraction calendarMonth fundamentalQuantity measure timePeriod wikicatMonths
Is there better luxury hotels than Copacabana palace in Copacabana Beach?,ACM,ACMHOT,other,hotel,hotel,none,none,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,  
What are the hotels in Rio with a pool?,ACM,ACMHOT,what,hotel,hotel,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0, abbreviation abstraction artifact creation event form languageUnit movie object part physicalEntity product psychologicalFeature relation show socialEvent whole word yagoPermanentlyLocatedEntity wikicat wikicat wikicat wikicat wikicatAbbreviations wikicatAmericanFantasyFilms wikicatAmericanMusicalFilms wikicatBrazilianAnimatedFilms wikicatChildren wikicatComputer wikicatFilmsAboutApes wikicatFilmsAboutBirds wikicatFilmsAboutDogs wikicatFilmsFeaturingAnthropomorphicCharacters wikicatPortuguese
Where do you recommend to stay in Bariloche?,ACM,ACMOTH,where,Bariloche,none,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict area city district geographicalArea location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesInArgentina wikicatPopulatedLakeshorePlaces wikicatPopulatedLakeshorePlacesInArgentina wikicatPopulatedPlacesEstablishedIn wikicatPopulatedPlacesInR wikicatSkiAreasAndResortsInArgentina
What are the 4 star hotels in Buenos Aire?,ACM,ACMHOT,what,hotel,hotel,none,none,true,true,true,true,flase,2,0,0,0,0,0,0,0,0,1,0,0,   dUL q timePeriod year
Where to stay in Buenos Aires Argentina ?,ACM,ACMHOT,where,stay,stay,remain,rest,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,
What are the unique lodging places in Costa Rica ?,ACM,ACMHOT,what,place,topographic_point,place,spot,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
Any suggestions beside Manuel Antonio?,TTD,TTDSIG,other,Antonio,none,none,none,true,true,false,false,flase,0,2,0,0,0,0,0,0,0,0,0,0,
Is camping cheaper than hostels?,ACM,ACMOTH,other,cheaper,none,none,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Any other suggestions for a relax in a beautiful resort ?,ACM,ACMRES,other,relax,relax,loosen_up,unbend,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
"Which is the best place to stay Albuquerque, Santa Fe or in between?",ACM,ACMHOT,which,place,topographic_point,place,spot,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,
Where to stay near South Rim?,ACM,ACMHOT,where,stay,stay,remain,rest,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
Which is better Ventana Canyon or Hilton?,ACM,ACMHOT,which,Canyon,canyon,canon,none,true,true,false,false,flase,2,0,1,0,0,0,0,0,0,0,0,0,
Are there any good cheap hostels in the area?,ACM,ACMAPA,other,there,,,,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Anyone have any suggestions of a community and some options to purchase a condo or short-term rentals?,ACM,ACMAPA,other,community,community,none,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
"Which is the best place to stay Albuquerque, Santa Fe or in between?",ACM,ACMHOT,which,place,topographic_point,place,spot,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,
What are the beach resorts near San Francisco ?,ACM,ACMRES,what,resort,resort,resort_hotel,holiday_resort,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
What is the best place to stop off and spend the afternoon and evening on the way to Yosemite ?,TTD,TTDOTH,what,place,topographic_point,place,spot,true,true,false,false,flase,0,1,0,0,0,0,2,0,0,0,0,0,
"I need suggestions on the preferred location to stay...MTW, MTE, Uptown, Downtown  ?",ACM,ACMOTH,other,location,location,none,none,true,true,false,false,flase,0,0,1,0,0,0,0,0,0,0,0,0,
What are the midtown club level hotels in NY?,ACM,ACMHOT,what,hotel,hotel,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,
Any suggestions on houses that do weekend rentals?,ACM,ACMOTH,other,house,house,none,none,false,true,false,false,flase,0,0,0,0,0,1,0,0,0,0,0,0,
What are the hotels near disney world with free shuttle?,ACM,ACMHOT,what,hotel,hotel,none,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Has anyone any hotel recommendations in Miami?,ACM,ACMHOT,other,Miami,Miami,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location city administrativeDistrict area center city countySeat district geographicPoint geographicalArea location municipality object physicalEntity point port region seat site town tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesInFlorida wikicatCitiesInMiami wikicatCountySeatsInFlorida wikicatPopulatedCoastalPlacesInFloridaOnTheAtlanticOcean wikicatPopulatedPlacesEstablishedIn wikicatPopulatedPlacesInMiami wikicatPortCities wikicatPortCitiesAndTownsOfTheUnitedStatesAtlanticCoast wikicatPortCitiesInFlorida wikicatPortsAndHarborsOfTheUnitedStates wikicatSpaTowns
Any resorts in south FL have nice water slides or lazy rivers?,ACM,ACMRES,other,slide,slide,microscope_slide,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What's there to do at night in Arenal and Monteverde?,ENT,ENTCLB,what,night,night,nighttime,dark,true,true,false,false,flase,1,1,0,0,0,0,1,0,0,0,0,0,   q populatedPlace settlement wgs place place location administrativeDistrict district geographicalArea location object physicalEntity region site tract yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatDistrictsOfCostaRica wikicatPopulatedPlacesInCostaRica wikicatPopulatedPlacesInPuntarenasProvince
how bad are the lines for Disney and Universal for the first couple of months in May?,TTD,TTDOTH,how,line,line,none,none,true,true,false,false,flase,0,0,1,0,0,7,0,0,0,0,0,0,
When is the best time to find a spot along the parade route?,ENT,ENTSHW,when,time,time,clip,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
where I can try the authentic Brazilian food around copacabana,FOD,FODAUT,where,food,food,nutrient,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,1,0,0,0,
What's the coffee situation like in Rio?,FOD,FODFCA,what,situation,situation,state_of_affairs,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0, abbreviation abstraction artifact creation event form languageUnit movie object part physicalEntity product psychologicalFeature relation show socialEvent whole word yagoPermanentlyLocatedEntity wikicat wikicat wikicat wikicat wikicatAbbreviations wikicatAmericanFantasyFilms wikicatAmericanMusicalFilms wikicatBrazilianAnimatedFilms wikicatChildren wikicatComputer wikicatFilmsAboutApes wikicatFilmsAboutBirds wikicatFilmsAboutDogs wikicatFilmsFeaturingAnthropomorphicCharacters wikicatPortuguese
